A,B
1.962716667,0.346750021
1.96355,0.348821282
1.964383333,0.349752605
1.965216667,0.351789097
1.96605,0.355432431
1.966883333,0.359085699
1.967716667,0.362714132
1.96855,0.3674378
1.969383333,0.373845299
1.970216667,0.382003685
1.97105,0.39057682
1.971883333,0.399746001
1.972716667,0.409958263
1.97355,0.420853496
1.974383333,0.431314111
1.975216667,0.440110763
1.97605,0.448770821
1.976883333,0.458362202
1.977716667,0.469580293
1.97855,0.482228895
1.979383333,0.495498379
1.980216667,0.508695841
1.98105,0.521053871
1.981883333,0.533305109
1.982716667,0.546090305
1.98355,0.558753808
1.984383333,0.571342806
1.985216667,0.584575037
1.98605,0.598922372
1.986883333,0.614074369
1.987716667,0.62909474
1.98855,0.64424177
1.989383333,0.660352409
1.990216667,0.67806989
1.99105,0.697193046
1.991883333,0.716686249
1.992716667,0.736643871
1.99355,0.757706662
1.994383333,0.778603057
1.995216667,0.798389316
1.99605,0.81688414
1.996883333,0.834884743
1.997716667,0.851904353
1.99855,0.867562989
1.999383333,0.883092483
2.000216667,0.898992022
2.00105,0.915363431
2.001883333,0.931538641
2.002716667,0.947572291
2.00355,0.963700314
2.004383333,0.979920228
2.005216667,0.996073087
2.00605,1.010971765
2.006883333,1.023987929
2.007716667,1.035735011
2.00855,1.046642661
2.009383333,1.056581736
2.010216667,1.064971089
2.01105,1.072113713
2.011883333,1.079060137
2.012716667,1.08568122
2.01355,1.091559728
2.014383333,1.096340517
2.015216667,1.100346446
2.01605,1.10322237
2.016883333,1.104508837
2.017716667,1.104235649
2.01855,1.102725665
2.019383333,1.099772751
2.020216667,1.09444807
2.02105,1.087680459
2.021883333,1.080753903
2.022716667,1.07447803
2.02355,1.067660749
2.024383333,1.059715947
2.025216667,1.051671803
2.02605,1.044044892
2.026883333,1.035687824
2.027716667,1.025003692
2.02855,1.012295485
2.029383333,0.99855413
2.030216667,0.983824333
2.03105,0.967808068
2.031883333,0.951016943
2.032716667,0.93422085
2.03355,0.91808786
2.034383333,0.902158519
2.035216667,0.885943572
2.03605,0.869080424
2.036883333,0.851534307
2.037716667,0.834209224
2.03855,0.81722935
2.039383333,0.800517698
2.040216667,0.783704221
2.04105,0.766615073
2.041883333,0.749280055
2.042716667,0.732153654
2.04355,0.714997451
2.044383333,0.69780151
2.045216667,0.680473944
2.04605,0.664122403
2.046883333,0.649511814
2.047716667,0.635209183
2.04855,0.620774925
2.049383333,0.605950753
2.050216667,0.591474275
2.05105,0.576054056
2.051883333,0.559334954
2.052716667,0.542352597
2.05355,0.526773433
2.054383333,0.513459245
2.055216667,0.501655042
2.05605,0.491186976
2.056883333,0.481401881
2.057716667,0.472235183
2.05855,0.462966661
2.059383333,0.45338273
2.060216667,0.443418821
2.06105,0.433666011
2.061883333,0.424851974
2.062716667,0.41658928
2.06355,0.407941639
2.064383333,0.398447116
2.065216667,0.389340023
2.06605,0.381688277
2.066883333,0.374269982
2.067716667,0.366044541
2.06855,0.357344747
2.069383333,0.349509219
2.070216667,0.343412161
2.07105,0.337816775
2.071883333,0.332939128
2.072716667,0.328627725
2.07355,0.324572126
2.074383333,0.319811205
2.075216667,0.313932697
2.07605,0.307505329
2.076883333,0.301390886
2.077716667,0.295738379
2.07855,0.291178624
2.079383333,0.287783643
2.080216667,0.285064181
2.08105,0.282603006
2.081883333,0.279836357
2.082716667,0.27676175
2.08355,0.272572041
2.084383333,0.267145534
2.085216667,0.261651973
2.08605,0.257035096
2.086883333,0.253250202
2.087716667,0.250093639
2.08855,0.247649848
2.089383333,0.2459536
2.090216667,0.243405501
2.09105,0.239404539
2.091883333,0.234797597
2.092716667,0.23106734
2.09355,0.228136778
2.094383333,0.225556393
2.095216667,0.223572055
2.09605,0.222819547
2.096883333,0.222961108
2.097716667,0.222764909
2.09855,0.221776466
2.099383333,0.2202938
2.100216667,0.218585134
2.10105,0.217045347
2.101883333,0.21502624
2.102716667,0.212947528
2.10355,0.210901101
2.104383333,0.209803383
2.105216667,0.209706525
2.10605,0.209795932
2.106883333,0.209656854
2.107716667,0.208790104
2.10855,0.207347174
2.109383333,0.204900901
2.110216667,0.202310582
2.11105,0.199804703
2.111883333,0.198195378
2.112716667,0.197425485
2.11355,0.198719402
2.114383333,0.201677283
2.115216667,0.204419096
2.11605,0.206403434
2.116883333,0.207796693
2.117716667,0.209582349
2.11855,0.210846464
2.119383333,0.21216025
2.120216667,0.215212504
2.12105,0.220281382
2.121883333,0.227324665
2.122716667,0.235840678
2.12355,0.245551268
2.124383333,0.255974631
2.125216667,0.267423689
2.12605,0.281102955
2.126883333,0.296801329
2.127716667,0.314603249
2.12855,0.336050987
2.129383333,0.363148749
2.130216667,0.395762424
2.13105,0.433593988
2.131883333,0.478434066
2.132716667,0.53221484
2.13355,0.596486032
2.134383333,0.671687226
2.135216667,0.759375592
2.13605,0.862052043
2.136883333,0.982279579
2.137716667,1.123619576
2.13855,1.288925608
2.139383333,1.482074459
2.140216667,1.707822084
2.14105,1.970452567
2.141883333,2.274774015
2.142716667,2.625788252
2.14355,3.03127865
2.144383333,3.499865532
2.145216667,4.040236274
2.14605,4.662816723
2.146883333,5.378551781
2.147716667,6.201259792
2.14855,7.144540548
2.149383333,8.223414421
2.150216667,9.454188248
2.15105,10.85496445
2.151883333,12.44629174
2.152716667,14.24979419
2.15355,16.28814638
2.154383333,18.58472079
2.155216667,21.16550257
2.15605,24.05867726
2.156883333,27.29377896
2.157716667,30.89820842
2.15855,34.8993515
2.159383333,39.32467351
2.160216667,44.20129706
2.16105,49.55399533
2.161883333,55.40430794
2.162716667,61.77152693
2.16355,68.67172817
2.164383333,76.11634582
2.165216667,84.11177496
2.16605,92.65911082
2.166883333,101.7552291
2.167716667,111.3906031
2.16855,121.5489109
2.169383333,132.2085708
2.170216667,143.3417872
2.17105,154.9143866
2.171883333,166.8841044
2.172716667,179.2055542
2.17355,191.8303569
2.174383333,204.7068626
2.175216667,217.7800486
2.17605,230.9945747
2.176883333,244.2955027
2.177716667,257.625329
2.17855,270.9267288
2.179383333,284.1446276
2.180216667,297.2272933
2.18105,310.1233567
2.181883333,322.7835149
2.182716667,335.16522
2.18355,347.2302034
2.184383333,358.9431023
2.1852,370.2701752
2.186033333,381.1829065
2.186866667,391.6578715
2.1877,401.6753286
2.188533333,411.2186208
2.189366667,420.2732767
2.1902,428.8297842
2.191033333,436.8813609
2.191866667,444.4257915
2.1927,451.4609004
2.193533333,457.9883143
2.194366667,464.0128637
2.1952,469.5411896
2.196033333,474.5821953
2.196866667,479.1439945
2.1977,483.2371771
2.198533333,486.870644
2.199366667,490.0554145
2.2002,492.804649
2.201033333,495.1316516
2.201866667,497.0499227
2.2027,498.570549
2.203533333,499.7074604
2.204366667,500.4733006
2.2052,500.8820345
2.206033333,500.9465019
2.206866667,500.6795799
2.2077,500.098226
2.208533333,499.2162883
2.209366667,498.0479976
2.2102,496.6050163
2.211033333,494.9007407
2.211866667,492.9473673
2.2127,490.7521581
2.213533333,488.323922
2.214366667,485.6742968
2.2152,482.8145479
2.216033333,479.7544082
2.216866667,476.5030518
2.2177,473.0721513
2.218533333,469.4745839
2.219366667,465.7195037
2.2202,461.8136932
2.221033333,457.7628796
2.221866667,453.5738975
2.2227,449.2562413
2.223533333,444.816485
2.224366667,440.2605792
2.2252,435.5968535
2.226033333,430.8347305
2.226866667,425.981457
2.2277,421.0418413
2.228533333,416.0227403
2.229366667,410.9322851
2.2302,405.7748641
2.231033333,400.553897
2.231866667,395.2745572
2.2327,389.9430384
2.233533333,384.5644146
2.234366667,379.1412935
2.2352,373.6790369
2.236033333,368.1829994
2.236866667,362.6589427
2.2377,357.1110566
2.238533333,351.5429124
2.239366667,345.9593207
2.2402,340.3629983
2.241033333,334.7572163
2.241866667,329.1454986
2.2427,323.5308255
2.243533333,317.9186136
2.244366667,312.3136858
2.2452,306.720987
2.246033333,301.1415427
2.246866667,295.5767189
2.2477,290.0306632
2.248533333,284.5060776
2.249366667,279.0043751
2.2502,273.5269393
2.251033333,268.0782154
2.251866667,262.6618768
2.2527,257.2792768
2.253533333,251.9309918
2.254366667,246.6190358
2.2552,241.3452839
2.256033333,236.1124679
2.256866667,230.922848
2.2577,225.7800127
2.258533333,220.6866716
2.259366667,215.6440417
2.2602,210.6535211
2.261033333,205.7155818
2.261866667,200.8313313
2.2627,196.0013881
2.263533333,191.2277291
2.264366667,186.5137592
2.2652,181.8626697
2.266033333,177.2755807
2.266866667,172.7530534
2.2677,168.2952046
2.268533333,163.9025584
2.269366667,159.5742976
2.2702,155.3106705
2.271033333,151.114203
2.271866667,146.9863678
2.2727,142.9280341
2.273533333,138.9389336
2.274366667,135.0198512
2.2752,131.1705733
2.276033333,127.391013
2.276866667,123.6826703
2.2777,120.0468664
2.278533333,116.4843738
2.279366667,112.9947454
2.2802,109.5783661
2.281033333,106.2356606
2.281866667,102.9665247
2.2827,99.77043917
2.283533333,96.64658457
2.284366667,93.59485408
2.2852,90.61520795
2.286033333,87.70678937
2.286866667,84.86901472
2.2877,82.10131526
2.288533333,79.40295835
2.289366667,76.77380989
2.2902,74.21306024
2.291033333,71.72061006
2.291866667,69.29589311
2.2927,66.93799794
2.293533333,64.64647253
2.294366667,62.41921584
2.2952,60.25608132
2.296033333,58.15694978
2.296866667,56.12101406
2.2977,54.14599677
2.298533333,52.23007252
2.299366667,50.37353685
2.3002,48.57588808
2.301033333,46.83558643
2.301866667,45.15089095
2.3027,43.52090011
2.303533333,41.9438978
2.304366667,40.41845351
2.3052,38.94400348
2.306033333,37.51886884
2.306866667,36.14089141
2.3077,34.80895857
2.308533333,33.5235248
2.309366667,32.28438397
2.3102,31.08905256
2.311033333,29.93604292
2.311866667,28.82423004
2.3127,27.75290112
2.313533333,26.72058592
2.314366667,25.72476864
2.3152,24.76493518
2.316033333,23.8409241
2.316866667,22.95284718
2.3177,22.09869027
2.318533333,21.27730846
2.319366667,20.48865209
2.3202,19.73062009
2.321033333,19.00076369
2.321866667,18.29661926
2.3227,17.61843016
2.323533333,16.96567982
2.324366667,16.33800069
2.3252,15.73530336
2.326033333,15.15708864
2.326866667,14.60195084
2.3277,14.06844209
2.328533333,13.55586201
2.329366667,13.06287199
2.3302,12.58854816
2.331033333,12.13269929
2.331866667,11.69627657
2.3327,11.27881805
2.333533333,10.87867717
2.334366667,10.49490025
2.3352,10.12666523
2.336033333,9.772653381
2.336866667,9.432052573
2.3377,9.104909996
2.338533333,8.791270355
2.339366667,8.489688238
2.3402,8.19914788
2.341033333,7.919589678
2.341866667,7.650621235
2.3427,7.39155213
2.343533333,7.141714295
2.344366667,6.902247667
2.3452,6.673353414
2.346033333,6.45476828
2.346866667,6.245821714
2.3477,6.045815845
2.348533333,5.854407946
2.349366667,5.670788387
2.3502,5.49428165
2.351033333,5.324793359
2.351866667,5.161809425
2.3527,5.005295078
2.353533333,4.854338864
2.354366667,4.708262781
2.3552,4.567153752
2.356033333,4.430947204
2.356866667,4.300201933
2.3577,4.174833496
2.358533333,4.055236777
2.359366667,3.940708935
2.3602,3.831036389
2.361033333,3.726281226
2.361866667,3.626018763
2.3627,3.529431919
2.363533333,3.436937928
2.364366667,3.3497413
2.3652,3.267077108
2.366033333,3.186310331
2.366866667,3.106437624
2.3677,3.02892675
2.368533333,2.954172591
2.369366667,2.881675959
2.3702,2.811737359
2.371033333,2.745660643
2.371866667,2.683833241
2.3727,2.62482961
2.373533333,2.567708492
2.374366667,2.511754632
2.3752,2.456379433
2.376033333,2.402285735
2.376866667,2.35037754
2.3777,2.301481863
2.378533333,2.255330483
2.379366667,2.211414278
2.3802,2.169619004
2.381033333,2.129343649
2.381866667,2.090449135
2.3827,2.052838604
2.383533333,2.016047637
2.384366667,1.97998186
2.3852,1.94422404
2.386033333,1.909246047
2.386866667,1.875472565
2.3877,1.843248804
2.388533333,1.812967161
2.389366667,1.783584555
2.3902,1.755376657
2.391033333,1.728589336
2.391866667,1.703068614
2.3927,1.677691936
2.393533333,1.651622355
2.394366667,1.626697679
2.3952,1.60390387
2.396033333,1.582262417
2.396866667,1.559870938
2.3977,1.536992689
2.398533333,1.515465478
2.399366667,1.495850583
2.4002,1.477219164
2.401033333,1.459149023
2.401866667,1.442492008
2.4027,1.427076757
2.403533333,1.41159445
2.404366667,1.394910117
2.4052,1.377746463
2.406033333,1.361211141
2.406866667,1.344762743
2.4077,1.327638825
2.408533333,1.309834421
2.409366667,1.292603711
2.4102,1.276197533
2.411033333,1.260362566
2.411866667,1.245878637
2.4127,1.233436167
2.413533333,1.222978036
2.414366667,1.212835312
2.4152,1.202280323
2.416033333,1.191275815
2.416866667,1.180169483
2.4177,1.169209679
2.418533333,1.158319414
2.419366667,1.147220532
2.4202,1.135801276
2.421033333,1.124362151
2.421866667,1.113300522
2.4227,1.101958255
2.423533333,1.089965304
2.424366667,1.07836475
2.4252,1.068010926
2.426033333,1.058250666
2.426866667,1.047586401
2.4277,1.036497454
2.428533333,1.026871304
2.429366667,1.018568873
2.4302,1.01086249
2.431033333,1.002709071
2.431866667,0.994217892
2.4327,0.985667109
2.433533333,0.976353884
2.434366667,0.966896613
2.4352,0.957258046
2.436033333,0.94845891
2.436866667,0.940355162
2.4377,0.932224095
2.438533333,0.924410919
2.439366667,0.916505853
2.4402,0.909196834
2.441033333,0.902287662
2.441866667,0.896232824
2.4427,0.891201198
2.443533333,0.886025528
2.444366667,0.880733132
2.4452,0.87454915
2.446033333,0.867679715
2.446866667,0.860281289
2.4477,0.852756202
2.448533333,0.845762591
2.449366667,0.839176277
2.4502,0.832940141
2.451033333,0.826902688
2.451866667,0.821180642
2.4527,0.8157293
2.453533333,0.810096661
2.454366667,0.80426534
2.4552,0.798431536
2.456033333,0.793039799
2.456866667,0.787916283
2.4577,0.783187648
2.458533333,0.779459874
2.459366667,0.77676028
2.4602,0.774651766
2.461033333,0.772068898
2.461866667,0.768981874
2.4627,0.765231748
2.463533333,0.760691861
2.464366667,0.755153596
2.4652,0.749471287
2.466033333,0.744933883
2.466866667,0.741548836
2.4677,0.738918781
2.468533333,0.736253957
2.469366667,0.73360155
2.4702,0.73082
2.471033333,0.727598866
2.471866667,0.724131862
2.4727,0.720528265
2.473533333,0.716609259
2.474366667,0.712653001
2.4752,0.709059338
2.476033333,0.70608904
2.476866667,0.703290105
2.4777,0.700635215
2.478533333,0.698722899
2.479366667,0.697632631
2.4802,0.696944694
2.481033333,0.696117679
2.481866667,0.69454809
2.4827,0.692141553
2.483533333,0.689427058
2.484366667,0.686715047
2.4852,0.684094926
2.486033333,0.681666036
2.486866667,0.680409372
2.4877,0.679880381
2.488533333,0.679500401
2.489366667,0.678988794
2.4902,0.678367913
2.491033333,0.677414238
2.491866667,0.67555656
2.4927,0.673564772
2.493533333,0.671975315
2.494366667,0.670904915
2.4952,0.670226912
2.496033333,0.670040647
2.496866667,0.669894119
2.4977,0.670231879
2.498533333,0.670693815
2.499366667,0.670967003
2.5002,0.669916471
2.501033333,0.667668879
2.501866667,0.665860871
2.5027,0.664224227
2.503533333,0.662567715
2.504366667,0.661104918
2.5052,0.660970807
2.506033333,0.661921998
2.506866667,0.662043691
2.5077,0.661239028
2.508533333,0.659974913
2.509366667,0.658738116
2.5102,0.657108923
2.511033333,0.655519466
2.511866667,0.655223926
2.5127,0.656438371
2.513533333,0.658450027
2.514366667,0.660715004
2.5152,0.663618247
2.516033333,0.666526457
2.516866667,0.668667257
2.5177,0.669586162
2.518533333,0.670095285
2.519366667,0.670341154
2.5202,0.670358539
2.521033333,0.670738518
2.521866667,0.671798984
2.5227,0.673438112
2.523533333,0.67487359
2.524366667,0.675663352
2.5252,0.67615509
2.526033333,0.677329799
2.526866667,0.679713984
2.5277,0.682639579
2.528533333,0.685741504
2.529366667,0.689086815
2.5302,0.693199535
2.531033333,0.697215398
2.531866667,0.70083638
2.5327,0.70370237
2.533533333,0.705987215
2.534366667,0.708339115
2.5352,0.710584223
2.536033333,0.712916255
2.536866667,0.714505712
2.5377,0.716681282
2.538533333,0.720548133
2.539366667,0.726069013
2.5402,0.731820861
2.541033333,0.736231605
2.541866667,0.740200281
2.5427,0.744012495
2.543533333,0.74711442
2.544366667,0.749158363
2.5452,0.750626127
2.546033333,0.752183298
2.546866667,0.753425062
2.5477,0.754510363
2.548533333,0.755583247
2.549366667,0.755873819
2.5502,0.755267839
2.551033333,0.754743814
2.551866667,0.75529019
2.5527,0.756022831
2.553533333,0.756671031
2.554366667,0.757455826
2.5552,0.758248071
2.556033333,0.758491457
2.556866667,0.757997235
2.5577,0.756745537
2.558533333,0.753926734
2.559366667,0.750524302
2.5602,0.747707983
2.561033333,0.745976965
2.561866667,0.744186342
2.5627,0.741747518
2.563533333,0.739527245
2.564366667,0.736919542
2.5652,0.733484824
2.566033333,0.728753706
2.566866667,0.722981989
2.5677,0.717016558
2.568533333,0.711470842
2.569366667,0.706891219
2.5702,0.703245401
2.571033333,0.699495276
2.571866667,0.696157416
2.5727,0.693420569
2.573533333,0.690713525
2.574366667,0.686697662
2.5752,0.680898627
2.576033333,0.675094624
2.576866667,0.669871767
2.5777,0.664663812
2.578533333,0.659239789
2.579366667,0.654535989
2.5802,0.650264323
2.581033333,0.645277401
2.581866667,0.639232496
2.5827,0.634014606
2.583533333,0.630396108
2.584366667,0.627920032
2.5852,0.625863671
2.586033333,0.62379986
2.586866667,0.621194641
2.5877,0.617245833
2.588533333,0.611861547
2.589366667,0.605540971
2.5902,0.599001845
2.591033333,0.59325248
2.591866667,0.58875978
2.5927,0.585332513
2.593533333,0.582637886
2.594366667,0.580241283
2.5952,0.578435759
2.596033333,0.577313205
2.596866667,0.576985379
2.5977,0.577273468
2.598533333,0.577941537
2.599366667,0.579257806
2.6002,0.581296782
2.601033333,0.583715737
2.601866667,0.586770475
2.6027,0.590426226
2.603533333,0.59475253
2.604366667,0.599712133
2.6052,0.60573717
2.606033333,0.613433619
2.606866667,0.621445477
2.6077,0.628796717
2.608533333,0.636041164
2.609366667,0.643829505
2.6102,0.652082264
2.611033333,0.659870605
2.611866667,0.668158134
2.6127,0.67838033
2.613533333,0.690283875
2.614366667,0.703277687
2.6152,0.716889898
2.616033333,0.731753806
2.616866667,0.748246908
2.6177,0.766061246
2.618533333,0.785214206
2.619366667,0.806026161
2.6202,0.829336544
2.621033333,0.855095685
2.621866667,0.882484019
2.6227,0.911022226
2.623533333,0.94050169
2.624366667,0.971404215
2.6252,1.003459096
2.626033333,1.036052903
2.626866667,1.069339613
2.6277,1.103885472
2.628533333,1.140589515
2.629366667,1.179344952
2.6302,1.220141848
2.631033333,1.263814668
2.631866667,1.310350994
2.6327,1.358352602
2.633533333,1.407007376
2.634366667,1.456206044
2.6352,1.506388187
2.636033333,1.558142404
2.636866667,1.611940563
2.6377,1.669290165
2.638533333,1.729699473
2.639366667,1.792701582
2.6402,1.857608557
2.641033333,1.924365759
2.641866667,1.992503802
2.6427,2.061031759
2.643533333,2.130282422
2.644366667,2.201048036
2.6452,2.274443706
2.646033333,2.349292239
2.646866667,2.424890796
2.6477,2.501224478
2.648533333,2.578745286
2.649366667,2.656886975
2.6502,2.734688421
2.651033333,2.812241515
2.651866667,2.890316149
2.6527,2.969011664
2.653533333,3.048362831
2.654366667,3.128754596
2.6552,3.210544586
2.656033333,3.293971221
2.656866667,3.378334145
2.6577,3.463432193
2.658533333,3.548130393
2.659366667,3.631887337
2.6602,3.714454671
2.661033333,3.796147803
2.661866667,3.8771679
2.6627,3.957480192
2.663533333,4.037283361
2.664366667,4.116366307
2.6652,4.19459492
2.666033333,4.271291196
2.666866667,4.346008102
2.6677,4.418566823
2.668533333,4.488962392
2.669366667,4.557197293
2.6702,4.622022311
2.671033333,4.683603843
2.671866667,4.742883146
2.6727,4.800597827
2.673533333,4.856986304
2.674366667,4.91112719
2.6752,4.963619014
2.676033333,5.014181137
2.676866667,5.062478284
2.6777,5.107122163
2.678533333,5.146866043
2.679366667,5.182402829
2.6802,5.214085182
2.681033333,5.242278179
2.681866667,5.266922216
2.6827,5.289139847
2.683533333,5.309378107
2.684366667,5.326194068
2.6852,5.338783065
2.686033333,5.347050726
2.686866667,5.351617932
2.6877,5.352427562
2.688533333,5.349936585
2.689366667,5.345329642
2.6902,5.338355899
2.691033333,5.328113834
2.691866667,5.313446124
2.6927,5.294593672
2.693533333,5.272887647
2.694366667,5.248727898
2.6952,5.222340425
2.696033333,5.193787316
2.696866667,5.1632002
2.6977,5.130209029
2.698533333,5.093278984
2.699366667,5.053058267
2.7002,5.010915299
2.701033333,4.967058698
2.701866667,4.920199513
2.7027,4.870491723
2.703533333,4.819144805
2.704366667,4.766014715
2.7052,4.70990936
2.706033333,4.65152661
2.706866667,4.593163729
2.7077,4.534641902
2.708533333,4.47468708
2.709366667,4.412402709
2.7102,4.348446925
2.711033333,4.283092916
2.711866667,4.216430088
2.7127,4.149156312
2.713533333,4.081857701
2.714366667,4.015083114
2.7152,3.949150443
2.716033333,3.883731862
2.716866667,3.817697366
2.7177,3.750172754
2.718533333,3.681565324
2.719366667,3.612396618
2.7202,3.542443117
2.721033333,3.471511106
2.721866667,3.400693337
2.7227,3.331763049
2.723533333,3.264506658
2.724366667,3.198136886
2.7252,3.132315973
2.726033333,3.067379196
2.726866667,3.002785146
2.7277,2.937418719
2.728533333,2.872265875
2.729366667,2.80790776
2.7302,2.744684617
2.731033333,2.68270572
2.731866667,2.621896565
2.7327,2.562522888
2.733533333,2.504537503
2.734366667,2.448153992
2.7352,2.393012245
2.736033333,2.337999642
2.736866667,2.284020185
2.7377,2.231180668
2.738533333,2.179312209
2.739366667,2.127841115
2.7402,2.076976001
2.741033333,2.027573685
2.741866667,1.978966097
2.7427,1.931955417
2.743533333,1.88575685
2.744366667,1.840199033
2.7452,1.794748008
2.746033333,1.749835908
2.746866667,1.706391573
2.7477,1.66370968
2.748533333,1.622562607
2.749366667,1.583136618
2.7502,1.545853913
2.751033333,1.510309676
2.751866667,1.475411157
2.7527,1.440733671
2.753533333,1.406324406
2.754366667,1.372568309
2.7552,1.340128481
2.756033333,1.308227579
2.756866667,1.277464132
2.7577,1.248215636
2.758533333,1.220310728
2.759366667,1.192954679
2.7602,1.165986061
2.761033333,1.140529911
2.761866667,1.116571327
2.7627,1.093159119
2.763533333,1.069058975
2.764366667,1.045167446
2.7652,1.022120317
2.766033333,1.00039194
2.766866667,0.979438424
2.7677,0.959227482
2.768533333,0.940278172
2.769366667,0.922063986
2.7702,0.903710723
2.771033333,0.885518889
2.771866667,0.867769122
2.7727,0.850391885
2.773533333,0.832922757
2.774366667,0.815995038
2.7752,0.800490379
2.776033333,0.785226623
2.776866667,0.769811372
2.7777,0.754758716
2.778533333,0.741191208
2.779366667,0.728972256
2.7802,0.717043877
2.781033333,0.705294311
2.781866667,0.693894923
2.7827,0.682634612
2.783533333,0.670932233
2.784366667,0.658713281
2.7852,0.64731886
2.786033333,0.637300313
2.786866667,0.628029307
2.7877,0.619217753
2.788533333,0.611280402
2.789366667,0.60428679
2.7902,0.596786539
2.791033333,0.588300327
2.791866667,0.580097238
2.7927,0.573016703
2.793533333,0.566576918
2.794366667,0.559660296
2.7952,0.552778443
2.796033333,0.546415647
2.796866667,0.540293753
2.7977,0.533747176
2.798533333,0.527121127
2.799366667,0.521508356
2.8002,0.516278048
2.801033333,0.510734816
2.801866667,0.504968067
2.8027,0.500316421
2.803533333,0.496561329
2.804366667,0.492806236
2.8052,0.488909582
2.806033333,0.485206644
2.806866667,0.481742124
2.8077,0.477897624
2.808533333,0.474070509
2.809366667,0.47062089
2.8102,0.467988352
2.811033333,0.465949376
2.811866667,0.464238226
2.8127,0.462989012
2.813533333,0.461978217
2.814366667,0.460848212
2.8152,0.459420184
2.816033333,0.458059212
2.816866667,0.456802547
2.8177,0.455235442
2.818533333,0.453067323
2.819366667,0.450670719
2.8202,0.44845293
2.821033333,0.446816285
2.821866667,0.445368389
2.8227,0.443406403
2.823533333,0.440965096
2.824366667,0.438233217
2.8252,0.435302655
2.826033333,0.431848069
2.826866667,0.428669155
2.8277,0.427002708
2.828533333,0.426655014
2.829366667,0.426719586
2.8302,0.427049895
2.831033333,0.427809854
2.831866667,0.428458055
2.8327,0.427613656
2.833533333,0.42539835
2.834366667,0.423108538
2.8352,0.421047211
2.836033333,0.418975949
2.836866667,0.416830182
2.8377,0.415417055
2.838533333,0.414803624
2.839366667,0.413966676
2.8402,0.412317614
2.841033333,0.409853955
2.841866667,0.407273571
2.8427,0.404688219
2.843533333,0.402192275
2.844366667,0.400856137
2.8452,0.400451322
2.846033333,0.400789082
2.846866667,0.401183963
2.8477,0.401583811
2.848533333,0.401613613
2.849366667,0.400339564
2.8502,0.397987664
2.851033333,0.395377477
2.851866667,0.393313666
2.8527,0.391975045
2.853533333,0.390765568
2.854366667,0.389205913
2.8552,0.387551884
2.856033333,0.385979811
2.856866667,0.384082397
2.8577,0.381432474
2.858533333,0.378755232
2.859366667,0.376832982
2.8602,0.375712911
2.861033333,0.374828776
2.861866667,0.37415574
2.8627,0.373942157
2.863533333,0.374689698
2.864366667,0.376279155
2.8652,0.377615293
2.866033333,0.377414127
2.866866667,0.375616054
2.8677,0.373604397
2.868533333,0.371736785
2.869366667,0.369389852
2.8702,0.366908809
2.871033333,0.365614891
2.871866667,0.365801156
2.8727,0.365657111
2.873533333,0.3635933
2.874366667,0.360315045
2.8752,0.35743167
2.876033333,0.355529288
2.876866667,0.354021788
2.8777,0.352663298
2.878533333,0.352295736
2.879366667,0.352832178
2.8802,0.353246927
2.881033333,0.352201362
2.881866667,0.350256761
2.8827,0.348500907
2.883533333,0.34712255
2.884366667,0.345642368
2.8852,0.343057017
2.886033333,0.339907904
2.886866667,0.336470703
2.8877,0.333219767
2.888533333,0.3304407
2.889366667,0.328168273
2.8902,0.326966246
2.891033333,0.326454639
2.891866667,0.326176484
2.8927,0.325684746
2.893533333,0.324510038
2.894366667,0.323367616
2.8952,0.322595239
2.896033333,0.322185457
2.896866667,0.321495036
2.8977,0.319436193
2.898533333,0.316508114
2.899366667,0.312834978
2.9002,0.308804214
2.901033333,0.305466354
2.901866667,0.303390125
2.9027,0.303116937
2.903533333,0.303417444
2.904366667,0.304075579
2.9052,0.30481567
2.906033333,0.304703911
2.906866667,0.303412477
2.9077,0.30105561
2.908533333,0.298775733
2.909366667,0.296674669
2.9102,0.295052926
2.911033333,0.294233362
2.911866667,0.293662151
2.9127,0.292951862
2.913533333,0.291444361
2.914366667,0.28971831
2.9152,0.287634631
2.916033333,0.285354753
2.916866667,0.283579032
2.9177,0.282918413
2.918533333,0.283526878
2.919366667,0.284180045
2.9202,0.283996264
2.921033333,0.282784303
2.921866667,0.281281769
2.9227,0.279871126
2.923533333,0.278564791
2.924366667,0.277534127
2.9252,0.277370214
2.926033333,0.277859469
2.926866667,0.278331339
2.9277,0.277779996
2.928533333,0.27611355
2.929366667,0.273617605
2.9302,0.271019836
2.931033333,0.269122422
2.931866667,0.267612437
2.9327,0.26652962
2.933533333,0.26597331
2.934366667,0.266216695
2.9352,0.266596675
2.936033333,0.26581188
2.936866667,0.26426216
2.9377,0.262985627
2.938533333,0.262645384
2.939366667,0.262342393
2.9402,0.261329114
2.941033333,0.261045992
2.941866667,0.261925161
2.9427,0.26341031
2.943533333,0.264190137
2.944366667,0.26456515
2.9452,0.265240669
2.946033333,0.265225768
2.946866667,0.26469181
2.9477,0.263974071
2.948533333,0.263373057
2.949366667,0.262054304
2.9502,0.26088208
2.951033333,0.261321664
2.951866667,0.263286134
2.9527,0.265799463
2.953533333,0.269186993
2.954366667,0.274183849
2.9552,0.279655059
2.956033333,0.284001231
2.956866667,0.286618869
2.9577,0.287917753
2.958533333,0.287989775
2.959366667,0.287507971
2.9602,0.287495553
2.961033333,0.288168589
2.961866667,0.289139648
2.9627,0.290222466
