Binol,Ligand,Binol_smiles,Ligand_smiles,Binol_conf_id,Ligand_conf_id,Binol_Sites,Ligand_Sites,Binol_G,Ligand_G
795,1091,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,Cc1ccc(N2C[C@H](CC(C)C)N=C2C2=N[C@@H](CC(C)C)CN2c2ccc(C)cc2)cc1,0,1,0 19,12 15,-1388.951339,-1307.466211
795,1092,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,Cc1ccc(N2C[C@H](C(C)(C)C)N=C2C2=N[C@@H](C(C)(C)C)CN2c2ccc(C)cc2)cc1,0,0,0 19,12 15,-1388.951339,-1307.470214
795,1093,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)C[C@H]1CN(c2cccc(C(C)(C)C)c2)C(C2=N[C@@H](CC(C)C)CN2c2cccc(C(C)(C)C)c2)=N1,0,1,0 19,19 37,-1388.951339,-1543.017894
795,1094,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)c1cccc(N2C[C@H](C(C)C)N=C2C2=N[C@@H](C(C)C)CN2c2cccc(C(C)C)c2)c1,0,0,0 19,14 17,-1388.951339,-1385.989932
795,1095,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@H]1CN(c2ccc(C(F)(F)F)cc2)C(C2=N[C@@H](C(C)C)CN2c2ccc(C(F)(F)F)cc2)=N1,0,0,0 19,18 35,-1388.951339,-1824.017689
795,1096,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,Cc1ccc(N2C[C@H](C(C)C)N=C2C2=N[C@@H](C(C)C)CN2c2ccc(C)cc2)cc1,0,0,0 19,11 14,-1388.951339,-1228.948101
795,1097,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,N#C/C(C1=N[C@@H](c2ccccc2)CO1)=C1/[N-][C@@H](c2ccccc2)CO1,0,2,0 19,4 15,-1388.951339,-1085.486043
795,1098,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@H]1COC(/C(C#N)=C2\[N-][C@@H](C(C)C)CO2)=N1,0,6,0 19,11 18,-1388.951339,-859.3852808
795,1099,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,N#C/C(C1=N[C@H](c2ccccc2)[C@H](c2ccccc2)O1)=C1/[N-][C@H](c2ccccc2)[C@H](c2ccccc2)O1,0,0,0 19,4 21,-1388.951339,-1547.161777
795,1100,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,N#C/C(C1=N[C@@H](Cc2ccccc2)CO1)=C1/[N-][C@@H](Cc2ccccc2)CO1,0,0,0 19,4 16,-1388.951339,-1164.01035
795,1101,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,N[C@H]1c2ccccc2C[C@H]1[O-],0,0,0 19,0 10,-1388.951339,-478.4750351
795,1102,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,[O-]C(c1ccccc1)(c1ccccc1)[C@H]1CCCN1,0,4,0 19,0 18,-1388.951339,-787.8268535
795,1104,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,N[C@@H](c1ccccc1)[C@H]([O-])c1ccccc1,0,1,0 19,0 9,-1388.951339,-671.2387181
795,1105,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,N[C@@H]1CCCC[C@H]1[O-],0,0,0 19,0 7,-1388.951339,-365.4171147
795,1106,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,N[C@@H](C[O-])Cc1ccccc1,0,0,0 19,0 3,-1388.951339,-479.6485701
795,1107,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,[O-]C[C@@H]1CCCN1Cc1ccccc1,0,0,0 19,0 6,-1388.951339,-596.2244044
795,1108,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,N[C@H](C[O-])Cc1ccccc1,0,1,0 19,0 3,-1388.951339,-479.6493962
795,1109,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,[O-]C[C@@H]1CCCN1,0,0,0 19,0 6,-1388.951339,-326.127563
795,1110,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)(C)[C@@H](N)C[O-],0,0,0 19,5 7,-1388.951339,-366.5936045
795,1111,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@H](N)C[O-],0,0,0 19,4 6,-1388.951339,-327.333821
795,1113,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,N[C@@H](C[O-])c1ccccc1,0,1,0 19,0 3,-1388.951339,-440.3907373
795,1114,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,[O-]C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCCN1,0,0,0 19,0 34,-1388.951339,-2135.060687
795,1117,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@]([O-])(CCN(C)C)c1ccc2ccccc2c1,0,0,0 19,24 21,-1388.951339,-4069.87959
