Binol,Ligand,Uncertainty
58,1139,0.0367358360702349
58,1054,0.0962595518375001
58,1133,0.0044023791634325
58,1099,0.0002174737759817
58,1012,0.0344990886498566
58,1036,0.0023323956743843
58,1055,0.0037184749973075
58,1031,0.002732849862728
58,1104,0.1196656272524948
58,1035,0.1570592771157226
58,1009,0.0002744459470879
58,1037,0.2367706622113271
58,1079,0.3938859269425043
58,1100,0.0074026810378465
58,1102,0.0268670174697878
58,1122,0.0089183638329557
58,1034,0.0437539192598354
58,1101,0.0241306086390223
58,1010,0.2273237783657385
58,1065,0.1055900162580414
58,1110,0.2544927641879119
58,1038,0.0971389642042137
58,1126,0.1437823071907987
58,1127,0.0092463517439362
58,1064,0.0048976799892137
58,1107,0.0383311819816626
58,1040,0.0077535424344864
58,1108,0.0119598409389893
58,1138,0.0009159616527968
58,1136,0.0007110214292714
58,1021,0.1121560310218733
58,1137,0.0322755236899134
58,1041,0.0443220593020838
58,1042,0.000456378700137
58,1043,0.0049755111806333
58,1063,0.0006583749707603
58,1044,0.0299435587996908
58,1124,0.1553614867823509
58,1111,0.004317011299864
58,1140,0.0267615307511739
58,1141,0.020397546535605
58,1142,0.0074370416633094
58,1143,0.0064469608404509
58,1144,0.0069547576592266
58,1145,0.0014538438213162
58,1146,0.0077560206279967
58,1147,0.0065476535046258
58,1148,0.0027447135201347
58,1149,0.006696935899568
58,1150,0.1416553651592917
58,1151,0.1518901846974546
58,1152,0.0564781106708132
58,1153,0.0222326174294488
58,1154,0.0252631072375164
58,1155,0.0060162195359711
58,1156,0.0133650501623569
58,1157,0.0307880563599505
58,1158,0.0341277568847228
58,1159,0.0131941806391902
58,1160,0.0134160185275454
58,1161,0.0366078036157916
58,1162,0.0472006193813469
58,1163,0.0566224589114891
58,1164,0.0395369213511446
58,1165,0.0436731483633748
58,1166,0.0281917700030326
58,1167,0.0327972747555708
58,1168,0.0014322849168245
58,1169,0.0013404692636071
58,1170,0.0042300771714487
58,1171,0.0253960393961864
58,1172,0.0084981266591707
58,1173,0.0001885067887926
58,1174,0.0025763603884928
58,1175,0.0017599425716627
58,1176,0.0023297096496532
58,1177,0.0078261131383974
58,1178,0.0031472005302278
58,1049,8.00688888089255e-05
58,1093,0.0011235230491961
58,1004,0.0453451813897751
58,1070,0.0253412357161934
58,1077,0.0304445014827211
58,1013,0.0044040212300804
58,1103,0.007187275256867
58,1015,0.0087690030280169
58,1089,0.0001920525272317
58,1016,0.0003329593515102
58,1062,0.0017392472507028
58,1125,0.0006563141688435
58,1109,0.0044145870402719
58,1039,0.0033591952586269
58,1017,0.0002511465773329
58,1018,0.0034266704409227
58,1066,0.0027655381072032
58,1087,0.0083816910910476
58,1088,0.0194692402340794
58,1007,0.0090598013895789
58,1098,0.0031226956393574
58,1011,0.0073319421338617
58,1068,0.002916643697574
58,1078,0.0023161062099299
58,1073,0.0003807020855838
58,1058,0.0014506431507084
58,1091,0.023486911925957
56,1001,0.2308829138641263
56,1022,0.1788374558790883
56,1090,0.4462748656079204
56,1060,1.1401139609567918
56,1112,0.1296168455225558
56,1067,1.0747138231433413
56,1072,0.1916095581342716
56,1113,0.0287342018105197
56,1002,0.0170941354070464
56,1092,0.5351276393135207
56,1003,0.0008206139591308
56,1048,0.0022994029387411
56,1025,0.0730792387487654
56,1071,0.1607409670768822
56,1115,0.1482868631606785
56,1051,0.9244630940071852
56,1118,0.0449688242788093
56,1053,0.0573267428952142
56,1052,0.303688511102646
56,1117,0.1734243197299718
56,1116,0.2698655632321374
56,1028,0.0567509961089674
56,1029,0.086704101605866
56,1096,0.0091311164430328
56,1069,0.4771261878191443
56,1114,0.0492638646716307
56,1047,0.0897851020962255
56,1076,0.6021958939593028
56,1131,0.0027328164653858
56,1046,0.3053496111697007
56,1023,0.0681394037709106
56,1006,0.0040271583018928
56,1050,0.0311692028959015
56,1026,0.009172888924826
56,1033,0.4934000367460064
56,1057,0.2343448022178064
56,1106,0.0029895137480751
56,1083,0.9559497774417892
56,1061,0.3041287626296606
56,1123,0.8297051311720471
56,1045,0.0572491803405551
56,1008,0.001578091876859
56,1084,0.0251770167545577
56,1105,0.1947746839140845
56,1134,0.1276854891869928
56,1135,0.1981642749359214
56,1139,0.1315040814974185
56,1054,0.2898867630300399
56,1133,0.0128068805409136
56,1099,0.0013478370601354
56,1012,0.0748823036536014
56,1036,0.0129056342933312
56,1055,0.0198442333990141
56,1031,0.0116365057058088
56,1104,0.5960779521131538
56,1035,0.3538270699666372
56,1009,0.0008371254645372
56,1037,0.7485565368485831
56,1079,1.1039898478960093
56,1100,0.0246446949220199
56,1102,0.1175500016302526
56,1122,0.0098519051106377
56,1034,0.6416705471115483
56,1101,0.073843714114574
56,1010,3.0330347868416507
56,1065,0.1885123098057665
56,1110,0.3896243028020476
56,1038,0.0935794968881285
56,1126,1.7882532433189262
56,1127,0.0271070000742367
56,1064,0.0291431956796471
56,1107,0.0499584767515961
56,1040,0.0294236512952274
56,1108,0.0903362024129289
56,1138,0.0021475753093356
56,1136,0.0022279935024338
56,1021,0.3333337873867578
56,1137,0.1047757876490121
56,1041,0.1912167676900327
56,1042,0.0011008592861749
56,1043,0.0204499174903177
56,1063,0.0016401860056703
56,1044,0.2374637002561288
56,1124,2.442720256359228
56,1111,0.1093909571266046
56,1140,0.1024204425013547
56,1141,0.218274391536789
56,1142,0.0307254408208
56,1143,0.0253812846241462
56,1144,0.0616262146247613
56,1145,0.0079185964396912
56,1146,0.0348046209753161
56,1147,0.0387948034508772
56,1148,0.0140243396766004
56,1149,0.0106278440882798
56,1150,0.3289252520174334
56,1151,0.253926289037188
56,1152,0.2185102787757554
56,1153,0.0544009164455715
56,1154,0.0701012055603289
56,1155,0.0269205347324884
56,1156,0.0663936379964976
56,1157,0.1353606386810765
56,1158,0.2091511344778239
56,1159,0.0430657854201262
56,1160,0.0523371060675564
56,1161,0.109118404575227
56,1162,0.3964893146322161
56,1163,0.2817080487204553
56,1164,0.2558238857269331
56,1165,0.1233440413603412
56,1166,0.1007977436156559
56,1167,0.0820783709280995
56,1168,0.0044829207932169
56,1169,0.0039658479800874
56,1170,0.0132600453659354
56,1171,0.0921065737163174
56,1172,0.0227541400397635
56,1173,0.001653339690182
56,1174,0.0055972276822304
56,1175,0.010530314524818
56,1176,0.0094289420464089
56,1177,0.0256577740155612
56,1178,0.0107764099271523
56,1049,0.0002071492265963
56,1093,0.0038541722644558
56,1004,0.1629109890035961
56,1070,0.1356295843333266
56,1077,0.0727255310356597
56,1013,0.0354811855866978
56,1103,0.0285427100662788
56,1015,0.0546520584128151
56,1089,0.0007475424974268
56,1016,0.0010958141939872
56,1062,0.0044176267440005
56,1125,0.0020093235737105
56,1109,0.0042689777710862
56,1039,0.0047703516968906
56,1017,0.0002831435598798
56,1018,0.0065583089752241
56,1066,0.0097725513458114
56,1087,0.0148322324628106
56,1088,0.0963805742117385
56,1007,0.0337323140032006
56,1098,0.0208628300021651
56,1011,0.0319945224111842
56,1068,0.0183073029096288
56,1078,0.0095863939295206
56,1073,0.0023661816395165
56,1058,0.0038221266189735
56,1091,0.0858896024472675
45,1001,0.5125964176974745
45,1022,0.347975346438913
45,1090,0.9348027748695596
45,1060,2.6125309499017537
45,1112,0.8288751908587958
45,1067,0.7207807218013308
45,1072,0.1432567224364534
45,1113,0.0416255985847608
45,1002,0.0192270502691484
45,1092,0.7382761292176614
45,1003,0.0007851803715966
45,1048,0.0018859793637463
45,1025,0.1223649713413531
45,1071,0.1956667981120787
45,1115,0.1957267217393986
45,1051,3.466461962352638
45,1118,0.0457436641049981
45,1053,0.0566170892964425
45,1052,2.045131466466364
45,1117,0.9992781320015256
45,1116,0.4085131365973414
45,1028,0.088155043894498
45,1029,0.1134780325503682
45,1096,0.0349612519028057
45,1069,0.6343628598609882
45,1114,0.0588772825198364
45,1047,0.1865005317930505
45,1076,0.3627345372030228
45,1131,0.0052966707855747
45,1046,0.6635636319779707
45,1023,0.0970234815635446
45,1006,0.0023192006607479
45,1050,0.0339335344282434
45,1026,0.0074104190794251
45,1033,0.310156688265339
45,1057,0.4584263138559413
45,1106,0.0051113778767132
45,1083,1.8790042923788608
45,1061,0.5475840523634876
45,1123,4.122751826863015
45,1045,0.2952750957628532
45,1008,0.0016620949615011
45,1084,0.0329410657568012
45,1105,0.249402510430934
45,1134,0.0733538344867968
45,1135,0.1520876607511083
45,1139,0.14513447417723
45,1054,0.151621207002933
45,1133,0.0415254678279506
45,1099,0.0011503391727347
45,1012,0.1372968857007006
45,1036,0.0083095048932208
45,1055,0.0231524827348804
45,1031,0.0161501633280504
45,1104,0.9233580157465574
45,1035,0.3022493148816833
45,1009,0.0005618451204605
45,1037,2.125173724032685
45,1079,2.330884343287115
45,1100,0.0135392980577452
45,1102,0.0892080584861893
45,1122,0.014067984379718
45,1034,0.4417718985119684
45,1101,0.1129305340739363
45,1010,2.408224522031221
45,1065,0.3518872255042002
45,1110,2.972671156725938
45,1038,0.3745147751811897
45,1126,0.7133992031219806
45,1127,0.0328734629346814
45,1064,0.0501426405343281
45,1107,0.1062737306330454
45,1040,0.0388187437574736
45,1108,0.1612261395564722
45,1138,0.0025719267205038
45,1136,0.0014272633357098
45,1021,0.4167690760676017
45,1137,0.1868496361544419
45,1041,0.3271267708949689
45,1042,0.0011197548407771
45,1043,0.0230458609486213
45,1063,0.0011686059679047
45,1044,0.3077452974505605
45,1124,0.6002786944432452
45,1111,0.108365659109736
45,1140,0.1272716402381385
45,1141,0.2424728236647922
45,1142,0.0293509597263748
45,1143,0.037110176273205
45,1144,0.0691686891804783
45,1145,0.0069871743377333
45,1146,0.0304744803302874
45,1147,0.0544656298170281
45,1148,0.0120498392131531
45,1149,0.015987722911264
45,1150,0.3307868736276863
45,1151,0.3709293147537102
45,1152,0.3536939381212826
45,1153,0.0717018201669583
45,1154,0.0877965708328699
45,1155,0.0165830075217438
45,1156,0.0421591239736071
45,1157,0.2060049332582945
45,1158,0.1908739600916277
45,1159,0.0397800515741844
45,1160,0.0511389033105213
45,1161,0.1036784990050527
45,1162,0.2384364019840948
45,1163,0.2520556549834498
45,1164,0.2664412213738344
45,1165,0.2575234575600384
45,1166,0.0834491571485724
45,1167,0.1311984270582083
45,1168,0.0061141747197968
45,1169,0.0045574579776833
45,1170,0.0186162902623011
45,1171,0.1600943327906086
45,1172,0.0327834686623494
45,1173,0.0018589096398586
45,1174,0.0085503952687984
45,1175,0.010603331512584
45,1176,0.0099534837344063
45,1177,0.0366215503468463
45,1178,0.0145672187281549
45,1049,0.000213763765326
45,1093,0.0058244036636106
45,1004,0.3593040134807923
45,1070,0.1868318891600447
45,1077,0.1016724729472355
45,1013,0.0251580375331021
45,1103,0.0249731352480018
45,1015,0.0567832343028139
45,1089,0.0006444397071799
45,1016,0.0012728541244158
45,1062,0.0060191828798781
45,1125,0.0027603253515343
45,1109,0.0237338535844462
45,1039,0.0068588681642699
45,1017,0.0004854460803682
45,1018,0.0099389562536536
45,1066,0.0110303446046461
45,1087,0.0212820756835122
45,1088,0.1159727188290896
45,1007,0.0299845873295173
45,1098,0.0313072176481918
45,1011,0.0316193814948154
45,1068,0.0155751055811663
45,1078,0.0058286090115567
45,1073,0.0009778914258199
45,1058,0.0035012308252135
45,1091,0.0923797495716516
46,1001,0.2497951025160499
46,1022,0.252750113072988
46,1090,0.5799991648275439
46,1060,0.6569718603774377
46,1112,0.0788873062964018
46,1067,5.310264605373915
46,1072,0.3538661871471092
46,1113,0.0529668300968186
46,1002,0.0572800732983842
46,1092,2.711477442256415
46,1003,0.0023495407150895
46,1048,0.0025387889273764
46,1025,0.1456193776502009
46,1071,0.2873492737281604
46,1115,0.2437076339399988
46,1051,6.351718582404248
46,1118,0.0867959501442555
46,1053,0.0866371264649666
46,1052,0.1833536763098444
46,1117,0.1895219447849208
46,1116,0.4978782388785805
46,1028,0.1430467687480043
46,1029,0.1861751811183407
46,1096,0.0186086904889756
46,1069,1.2331775114569643
46,1114,0.1568355242674748
46,1047,0.2222584185476333
46,1076,3.973708995081169
46,1131,0.0058649811674233
46,1046,0.5341467694784338
46,1023,0.2060323586395819
46,1006,0.0079183501633012
46,1050,0.076390608603575
46,1026,0.0153436822339121
46,1033,0.9577815692182412
46,1057,0.3927087727623832
46,1106,0.0097267525076466
46,1083,13.134707631419978
46,1061,0.3495977351590048
46,1123,4.705331208552785
46,1045,0.1520260978234525
46,1008,0.0019450411787458
46,1084,0.037403453090433
46,1105,0.3666879487466
46,1134,0.359328349353204
46,1135,0.3281433273299673
46,1139,0.2008616841263733
46,1054,0.3041424650275207
46,1133,0.0227575542818302
46,1099,0.0010415526053029
46,1012,0.0999318384549642
46,1036,0.0214924632013059
46,1055,0.0477022418634976
46,1031,0.0380301898192789
46,1104,2.132030058285688
46,1035,0.0934152372392914
46,1009,0.0021656830299226
46,1037,0.6656883883450204
46,1079,1.0928274735479306
46,1100,0.0316449344831681
46,1102,0.2101509732251612
46,1122,0.0245733602780762
46,1034,0.3146859541379506
46,1101,0.154570231022384
46,1010,1.775060135922231
46,1065,0.3898552372914201
46,1110,0.7264504006963401
46,1038,1.2859792387321525
46,1126,6.385199994063025
46,1127,0.0913674097271742
46,1064,0.058962928086329
46,1107,0.0857120663343163
46,1040,0.0634514147165726
46,1108,0.2984854380626711
46,1138,0.0040175699739686
46,1136,0.0051059624192783
46,1021,0.5274399523535996
46,1137,0.1637461729608563
46,1041,0.116553271326552
46,1042,0.0026413327443254
46,1043,0.0314291723388847
46,1063,0.0045319874961058
46,1044,0.5304299897606936
46,1124,8.493887354073705
46,1111,0.3675662606048614
46,1140,0.3977491832677882
46,1141,0.7295308029133605
46,1142,0.0958814808209779
46,1143,0.050512663225488
46,1144,0.2032507384310689
46,1145,0.0223527278751116
46,1146,0.1041978797622465
46,1147,0.0984343196658223
46,1148,0.0427852143103604
46,1149,0.0167077893688873
46,1150,0.4122390931516775
46,1151,0.4421541985283015
46,1152,0.3281956005586182
46,1153,0.0929546420064421
46,1154,0.2688058182545539
46,1155,0.0649994486844261
46,1156,0.1079177846744634
46,1157,0.3080176435787949
46,1158,0.3223306798093278
46,1159,0.0931100064169099
46,1160,0.0974122417990073
46,1161,0.252835989603532
46,1162,2.1074740921406985
46,1163,0.6605475885636193
46,1164,0.488051635650121
46,1165,0.2449987020764929
46,1166,0.1100807892891075
46,1167,0.1230940543919473
46,1168,0.0032268689418313
46,1169,0.0065659035579818
46,1170,0.0182321535035411
46,1171,0.1280052537578523
46,1172,0.0327579570551248
46,1173,0.0023136605039928
46,1174,0.003993672954049
46,1175,0.013732204025876
46,1176,0.0218061294487871
46,1177,0.0575280012646487
46,1178,0.0159579579931234
46,1049,0.00044436239261
46,1093,0.0051916210747225
46,1004,0.363277419231543
46,1070,0.2776487460156529
46,1077,0.1937276664426425
46,1013,0.0663671662473402
46,1103,0.0798705344797531
46,1015,0.1458056870893918
46,1089,0.0018575646216115
46,1016,0.0021306531528226
46,1062,0.0040300891844119
46,1125,0.0052531358984574
46,1109,0.052489385502789
46,1039,0.0170987810431157
46,1017,0.0011663235400625
46,1018,0.0164402358673726
46,1066,0.0169369131479066
46,1087,0.0246227788548811
46,1088,0.3636826812091182
46,1007,0.0889733111105972
46,1098,0.0738170281744598
46,1011,0.0771923411203047
46,1068,0.0301572475538552
46,1078,0.0136586482060298
46,1073,0.0029811894707546
46,1058,0.0109355226356185
46,1091,0.2563715889016187
47,1001,0.0986148346817652
47,1022,0.1403361925793144
47,1090,0.1221176448007888
47,1060,0.2613955466750507
47,1112,0.0547247297465932
47,1067,0.255676383603879
47,1072,0.13272041075748
47,1113,0.0175682259746116
47,1002,0.0099802383574901
47,1092,0.4423955156923474
47,1003,0.0025355653290705
47,1048,0.0012056410735663
47,1025,0.0423727914831225
47,1071,0.0717257036584495
47,1115,0.064420846979206
47,1051,0.2006115501766966
47,1118,0.0210640018335041
47,1053,0.02324583157133
47,1052,0.1483489401901613
47,1117,0.1077571078586056
47,1116,0.1636629802151842
47,1028,0.0287615079703464
47,1029,0.1035664779044662
47,1096,0.011196064814756
47,1069,0.3281187139165372
47,1114,0.0346782613374731
47,1047,0.0897329837822192
47,1076,0.2092739243116319
47,1131,0.0034117735521662
47,1046,0.2360113600447015
47,1023,0.0659481814800026
47,1006,0.0035698481446984
47,1050,0.0280066914410118
47,1026,0.003017662348715
47,1033,0.1380561923638415
47,1057,0.0566331860480315
47,1106,0.0069956460362434
47,1083,0.3222796644189536
47,1061,0.2821448559882873
47,1123,0.2568083821300754
47,1045,0.0537951763374087
47,1008,0.0013548100804208
47,1084,0.0141285756195008
47,1105,0.0803145957311046
47,1134,0.045895639961038
47,1135,0.0718557573529583
47,1139,0.0803814110307812
47,1054,0.2660119009185909
47,1133,0.0286528130288683
47,1099,0.0002023193888176
47,1012,0.0512673723053266
47,1036,0.002848190032109
47,1055,0.0274513256382669
47,1031,0.0228537217623456
47,1104,0.2274578857664491
47,1035,0.2653065477251851
47,1009,0.0014583147062329
47,1037,0.3552446256347232
47,1079,0.3869225518802995
47,1100,0.0241200708672733
47,1102,0.0690240925129725
47,1122,0.0160922296251018
47,1034,0.6054805878765259
47,1101,0.0803614069785707
47,1010,0.3033849588674753
47,1065,0.1956748581839717
47,1110,0.5539660372142555
47,1038,0.3508146986866264
47,1126,0.5428612739524644
47,1127,0.0461322201784442
47,1064,0.0258368089038288
47,1107,0.0951638924599383
47,1040,0.0257575061514686
47,1108,0.0966035782860305
47,1138,0.0034622288775592
47,1136,0.0020770239889235
47,1021,0.300577085570368
47,1137,0.0904833640922408
47,1041,0.1423252653926412
47,1042,0.001303670783885
47,1043,0.0125014412178237
47,1063,0.0018897077401604
47,1044,0.1248792481292084
47,1124,0.785785551118172
47,1111,0.1652735344376169
47,1140,0.1027712791677853
47,1141,0.1505917830208882
47,1142,0.0435478238583173
47,1143,0.0242004811846467
47,1144,0.0542278273080865
47,1145,0.003094007727868
47,1146,0.0346060403965563
47,1147,0.0471107612574886
47,1148,0.0160946294735545
47,1149,0.0031347695815652
47,1150,0.4110062621253644
47,1151,0.2046139056688103
47,1152,0.1005580505012188
47,1153,0.0446361458990801
47,1154,0.0627990331520882
47,1155,0.0335159315910424
47,1156,0.0370338668745357
47,1157,0.0642766816954391
47,1158,0.0680700783321636
47,1159,0.0427811263050647
47,1160,0.0462636427599371
47,1161,0.0599748731588175
47,1162,0.1322505327867961
47,1163,0.1102576717908851
47,1164,0.0914024555933592
47,1165,0.0834056101370971
47,1166,0.0630304895954652
47,1167,0.0333305990088069
47,1168,0.0026702997048236
47,1169,0.0050439678252799
47,1170,0.0131039728832768
47,1171,0.0415687206212001
47,1172,0.0130602419378886
47,1173,0.0015112561074022
47,1174,0.0040991424988251
47,1175,0.0042347249313376
47,1176,0.0023441821011952
47,1177,0.0122148329259745
47,1178,0.004965718483646
47,1049,0.0002858090154905
47,1093,0.0023979866894765
47,1004,0.0986551504937942
47,1070,0.0548078003723677
47,1077,0.0281457219049546
47,1013,0.025673388507721
47,1103,0.0257982021516139
47,1015,0.0521374467197748
47,1089,0.001127306172199
47,1016,0.000860439889272
47,1062,0.002349279359742
47,1125,0.0035861274211122
47,1109,0.0241255980840447
47,1039,0.0080320570255293
47,1017,0.0005758475038428
47,1018,0.0120282257925269
47,1066,0.0059269526792418
47,1087,0.0151929217424196
47,1088,0.0362262515840208
47,1007,0.0383224046565208
47,1098,0.0159070601487821
47,1011,0.0278848733023257
47,1068,0.012521731719489
47,1078,0.0020322573414622
47,1073,0.0012428854455973
47,1058,0.0001025217122294
47,1091,0.0754927748838842
6,1001,0.2094944617327078
6,1022,0.1921812661057702
6,1090,0.3634660601670689
6,1060,1.0513430356378204
6,1112,0.3133776774489092
6,1067,1.0132690644813018
6,1072,0.1678879179434841
6,1113,0.0203174858314735
6,1002,0.008211835339689
6,1092,0.2631924774602999
6,1003,0.0009205460934979
6,1048,0.0011828271822834
6,1025,0.0706586622499151
6,1071,0.0994547005920447
6,1115,0.0935414217764955
6,1051,1.3663998287792751
6,1118,0.0478316098662585
6,1053,0.0620795055112967
6,1052,0.4415515270217586
6,1117,0.3130273244481226
6,1116,0.2385690804139701
6,1028,0.0665847815828357
6,1029,0.0728340279009508
6,1096,0.0115585800423307
6,1069,0.5886212761655927
6,1114,0.0313902611860502
6,1047,0.0773827108878886
6,1076,0.2639542357044019
6,1131,0.0014240672835173
6,1046,0.2229728136395412
6,1023,0.0440076462837568
6,1006,0.0023274338598153
6,1050,0.0237227307135458
6,1026,0.0050463503782732
6,1033,0.463275195530464
6,1057,0.1611214672556979
6,1106,0.0035237739777074
6,1083,1.6827404158780002
6,1061,0.4035005295733855
6,1123,2.25204268551884
6,1045,0.080913372839094
6,1008,0.0012769035385162
6,1084,0.0226483224206844
6,1105,0.2768257516232791
6,1134,0.0658298580481745
6,1135,0.1238942156098177
6,1139,0.2404572367038049
6,1054,0.3547073719142088
6,1133,0.02090256875815
6,1099,0.0009312478459299
6,1012,0.0535141995558138
6,1036,0.0077554363854851
6,1055,0.0196317645462102
6,1031,0.0131741644552669
6,1104,0.4167748622816778
6,1035,1.003734397282448
6,1009,0.0005768244023645
6,1037,0.4610031574489737
6,1079,1.9433715920618584
6,1100,0.0309149957502727
6,1102,0.193592739673627
6,1122,0.0175998743387058
6,1034,0.1489601665442624
6,1101,0.0660247869344576
6,1010,0.9288842942749668
6,1065,0.6124187096839029
6,1110,1.305149689058912
6,1038,0.5496736968599913
6,1126,2.199614473440822
6,1127,0.0243237553138528
6,1064,0.0225738296944938
6,1107,0.1243224806732297
6,1040,0.0362267532721494
6,1108,0.0922038322750469
6,1138,0.0015421988113983
6,1136,0.0023179100568895
6,1021,0.6042528328152585
6,1137,0.1269557969810277
6,1041,0.224851430347736
6,1042,0.0009538076708778
6,1043,0.0189174356102715
6,1063,0.0014499224263035
6,1044,0.2314144589872035
6,1124,1.230356590535882
6,1111,0.1065056507810634
6,1140,0.099390642025311
6,1141,0.1512600661101182
6,1142,0.0369002266860311
6,1143,0.0558762922038106
6,1144,0.0453485192690677
6,1145,0.0050084759105229
6,1146,0.0490602703047653
6,1147,0.034846137238791
6,1148,0.0102982117264876
6,1149,0.0119548096138694
6,1150,0.4202445026036906
6,1151,0.3298565002744706
6,1152,0.172840793022912
6,1153,0.0597195627732362
6,1154,0.0628229583413466
6,1155,0.0257894776036578
6,1156,0.0456139193600029
6,1157,0.1483984007153633
6,1158,0.1453505922196936
6,1159,0.0374300299711063
6,1160,0.0666931714289457
6,1161,0.1611337422435997
6,1162,0.2420724839449666
6,1163,0.3820356094362126
6,1164,0.1802122316602417
6,1165,0.2116674663592802
6,1166,0.1032465048626508
6,1167,0.1123093797932625
6,1168,0.0029958353791554
6,1169,0.0029557690882072
6,1170,0.0139116611150526
6,1171,0.0823389849657451
6,1172,0.017912578301906
6,1173,0.0011317426233582
6,1174,0.0060212879600164
6,1175,0.007616853307238
6,1176,0.0081000204457897
6,1177,0.0176987111000814
6,1178,0.0106567903745946
6,1049,0.0002088288516832
6,1093,0.0038714078942424
6,1004,0.1759071240911816
6,1070,0.1261687017237655
6,1077,0.0921090592630982
6,1013,0.0132435591535857
6,1103,0.0281476589522112
6,1015,0.0516205579630924
6,1089,0.0005774602077151
6,1016,0.0005149221587298
6,1062,0.0043009702378259
6,1125,0.0029506309783738
6,1109,0.0194999078287861
6,1039,0.0065271388306959
6,1017,0.000427468217406
6,1018,0.008148633548398
6,1066,0.0071996629649635
6,1087,0.0114335401512489
6,1088,0.0957425263047099
6,1007,0.0347022273339664
6,1098,0.0197598203336694
6,1011,0.0313294109297607
6,1068,0.0141846157947189
6,1078,0.0054415435806104
6,1073,0.0009386031461744
6,1058,0.0020546133546298
6,1091,0.0736119420787018
8,1001,0.3332054169103721
8,1022,0.3283344226196072
8,1090,0.7551685881719257
8,1060,2.160039304325812
8,1112,0.4766506161728177
8,1067,2.108668278808905
8,1072,0.2412494550191353
8,1113,0.0311449164533867
8,1002,0.0173955722416273
8,1092,0.7642138607167402
8,1003,0.001287479209805
8,1048,0.0012005715298551
8,1025,0.1296836830276732
8,1071,0.1802023895677039
8,1115,0.1671794899695671
8,1051,3.671074101959635
8,1118,0.0787282498461784
8,1053,0.1077973324649792
8,1052,1.0655860305020377
8,1117,0.6792094048220605
8,1116,0.4738221633601334
8,1028,0.0919806416418844
8,1029,0.1445295720419785
8,1096,0.0165490988993327
8,1069,1.0726547772932424
8,1114,0.0570286147707871
8,1047,0.1418601268243063
8,1076,0.612465470758344
8,1131,0.0030965984940404
8,1046,0.6153923058224978
8,1023,0.076285496735278
8,1006,0.0035824518782219
8,1050,0.0448486005304319
8,1026,0.0106502969292294
8,1033,0.6036622497516003
8,1057,0.4551769894307638
8,1106,0.0044823700520827
8,1083,4.028084710024875
8,1061,0.6789082365590807
8,1123,5.025346979861755
8,1045,0.1894221009661931
8,1008,0.0015240270012465
8,1084,0.0361591247080872
8,1105,0.3214768817509448
8,1134,0.1029391252571416
8,1135,0.1585986822963259
8,1139,0.2683476170810987
8,1054,0.4269632673494685
8,1133,0.0390208725936443
8,1099,0.0007407351395528
8,1012,0.1240500414598261
8,1036,0.0103669884556019
8,1055,0.031882195265832
8,1031,0.0205788598337058
8,1104,1.1145299186963886
8,1035,0.6836436543455895
8,1009,0.00091034078863
8,1037,1.7180889469408167
8,1079,3.3318997045424648
8,1100,0.0235221558008734
8,1102,0.2368829618538051
8,1122,0.0224844482892404
8,1034,0.2787100803211763
8,1101,0.1250467951712515
8,1010,2.3792296097976338
8,1065,0.6894346005184409
8,1110,2.6176175843168528
8,1038,1.1264801139759364
8,1126,2.517373739846492
8,1127,0.0363379880188685
8,1064,0.0388787810790244
8,1107,0.1838268024905388
8,1040,0.050522083429698
8,1108,0.1787945828493563
8,1138,0.0027598696746448
8,1136,0.003262356373215
8,1021,0.9841007721096348
8,1137,0.2467934858491898
8,1041,0.315674353131178
8,1042,0.001581031013453
8,1043,0.0226782930775822
8,1063,0.0024121109279839
8,1044,0.3906237148670253
8,1124,2.452302077567828
8,1111,0.2070654825370499
8,1140,0.1469012439527996
8,1141,0.3353878313783832
8,1142,0.0488881041975352
8,1143,0.0434265287628804
8,1144,0.0847434204903634
8,1145,0.0089765873851887
8,1146,0.0684984872356756
8,1147,0.0672677850679876
8,1148,0.0168205125777517
8,1149,0.0235247232401917
8,1150,0.6389207676683314
8,1151,0.6831777964814628
8,1152,0.2880221536205259
8,1153,0.0761411147248982
8,1154,0.1172688500290092
8,1155,0.03506148532311
8,1156,0.0694943835621543
8,1157,0.2335047396152486
8,1158,0.281818645422274
8,1159,0.0655131211028042
8,1160,0.0864901336226079
8,1161,0.2394074242975966
8,1162,0.5072617138644123
8,1163,0.4488207858586782
8,1164,0.3455860767387363
8,1165,0.4061613589027836
8,1166,0.1387129921939374
8,1167,0.1548896299141939
8,1168,0.0059986377972633
8,1169,0.0046725227809131
8,1170,0.0262167333094051
8,1171,0.1801347881910243
8,1172,0.0345344454078618
8,1173,0.0020808289804617
8,1174,0.0078677482092737
8,1175,0.0130719331058154
8,1176,0.0130787228028947
8,1177,0.0392097532174403
8,1178,0.0210713300610313
8,1049,0.000174256737282
8,1093,0.0057611215219841
8,1004,0.4143650420767239
8,1070,0.2741731888452481
8,1077,0.2104897446867316
8,1013,0.0239984845164781
8,1103,0.0383203713241346
8,1015,0.1165625609995331
8,1089,0.0010617613072843
8,1016,0.0010314055620284
8,1062,0.006914261838783
8,1125,0.0039125134259841
8,1109,0.0481344730317209
8,1039,0.0087953875778513
8,1017,0.0005733496925161
8,1018,0.009558098454053
8,1066,0.0123787431992947
8,1087,0.0269042034242405
8,1088,0.171669983793642
8,1007,0.048856961415561
8,1098,0.0365900796603758
8,1011,0.0578128450736656
8,1068,0.0180085375299712
